Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
06.01.2016 10:25:00,2,0,123,"2,69",4194304,312476,"7,45",0,14,54,11,36,2
06.01.2016 10:30:00,2,0,117,"2,55",4194304,466407,"11,12",0,12,54,1,1,2
06.01.2016 10:35:00,2,0,123,"2,68",4194304,278921,"6,65",0,12,54,11,36,2
06.01.2016 10:40:00,2,0,116,"2,54",4194304,276405,"6,59",0,14,54,1,1,2
06.01.2016 10:45:00,2,0,124,"2,7",4194304,323800,"7,72",0,14,54,11,36,2
06.01.2016 10:50:00,2,0,116,"2,53",4194304,351902,"8,39",0,11,54,1,1,2
06.01.2016 10:55:00,2,0,123,"2,69",4194304,480248,"11,45",0,15,54,1,1,2
06.01.2016 11:00:00,2,0,119,"2,59",4194304,228590,"5,45",0,14,54,1,9,2
06.01.2016 11:05:00,2,0,121,"2,66",4194304,273469,"6,52",0,14,54,11,36,2
06.01.2016 11:10:00,2,0,168,"3,67",4194304,393845,"9,39",0,14,54,207,10,2
06.01.2016 11:15:00,2,0,118,"2,57",4194304,653892,"15,59",0,14,54,1,1,2
06.01.2016 11:20:00,2,0,116,"2,53",4194304,298634,"7,12",0,12,54,1,1,2
06.01.2016 11:25:00,2,0,116,"2,53",4194304,186647,"4,45",0,14,54,1,1,2
06.01.2016 11:30:00,2,0,117,"2,55",4194304,242850,"5,79",0,13,54,1,1,2
06.01.2016 11:35:00,2,0,126,"2,76",4194304,262144,"6,25",0,13,54,40,49,2
06.01.2016 11:40:00,2,0,117,"2,56",4194304,519674,"12,39",0,13,54,10,4,2
06.01.2016 11:45:00,2,0,118,"2,58",4194304,217684,"5,19",0,14,54,1,1,2
06.01.2016 11:50:00,2,0,121,"2,65",4194304,184130,"4,39",0,12,54,3,7,2
06.01.2016 11:55:00,2,0,185,"4,04",4194304,913939,"21,79",0,17,54,116,51,2
06.01.2016 12:00:00,2,0,919,"20,01",4194304,972659,"23,19",0,14,54,13,5,2
06.01.2016 12:05:00,2,0,2525,"54,97",4194304,502897,"11,99",0,14,54,1,1,2
06.01.2016 12:10:00,2,0,2541,"55,32",4194304,259627,"6,19",0,13,54,1,1,2
06.01.2016 12:15:00,2,0,2533,"55,15",4194304,374132,"8,92",0,13,54,11,36,2
06.01.2016 12:20:00,2,0,2538,"55,26",4194304,505414,"12,05",0,12,54,1,1,2
06.01.2016 12:25:00,2,0,2575,"56,05",4194304,444177,"10,59",0,15,54,111,57,2
06.01.2016 12:30:00,2,0,2519,"54,83",4194304,799015,"19,05",0,12,54,1,1,2
06.01.2016 12:35:00,2,0,2531,"55,1",4194304,446693,"10,65",0,14,54,11,36,2
06.01.2016 12:40:00,2,0,2535,"55,18",4194304,441241,"10,52",0,12,54,1,1,2
06.01.2016 12:45:00,2,0,2516,"54,77",4194304,226073,"5,39",0,13,54,1,1,2
06.01.2016 12:50:00,2,0,2524,"54,95",4194304,122474,"2,92",0,11,54,1,1,2
06.01.2016 12:55:00,2,0,2527,"55,01",4194304,499961,"11,92",0,15,54,1,1,2
06.01.2016 13:00:00,2,0,2519,"54,83",4194304,304087,"7,25",0,12,54,1,1,2
06.01.2016 13:05:00,2,0,2508,"54,59",4194304,206360,"4,92",0,12,54,1,1,2
06.01.2016 13:10:00,2,0,2535,"55,19",4194304,242850,"5,79",0,14,54,6,12,2
06.01.2016 13:15:00,2,0,2562,"55,76",4194304,718065,"17,12",0,14,54,48,47,2
06.01.2016 13:20:00,2,0,2550,"55,52",4194304,1084228,"25,85",0,13,54,58,24,2
06.01.2016 13:25:00,2,0,2520,"54,86",4194304,824181,"19,65",0,15,54,4,7,2
06.01.2016 13:30:00,2,0,2534,"55,17",4194304,729389,"17,39",0,13,54,8,10,2
06.01.2016 13:35:00,2,0,2534,"55,16",4194304,558681,"13,32",0,13,54,11,36,2
06.01.2016 13:40:00,2,0,2531,"55,09",4194304,466407,"11,12",0,13,54,1,1,2
06.01.2016 13:45:00,2,0,2514,"54,74",4194304,399298,"9,52",0,14,54,11,36,2
06.01.2016 13:50:00,2,0,2531,"55,1",4194304,589300,"14,05",0,12,54,6,10,2
06.01.2016 13:55:00,2,0,2546,"55,43",4194304,927780,"22,12",0,15,54,16,58,2
06.01.2016 14:00:00,2,0,2526,"54,99",4194304,471859,"11,25",0,12,54,1,1,2
06.01.2016 14:05:00,2,0,2526,55,4194304,648020,"15,45",0,15,54,27,54,2
06.01.2016 14:10:00,2,0,2574,"56,03",4194304,1048157,"24,99",0,17,54,19,26,2
06.01.2016 14:15:00,2,0,2560,"55,72",4194304,1084228,"25,85",0,15,54,23,69,2
06.01.2016 14:20:00,2,0,2550,"55,51",4194304,880384,"20,99",0,14,54,21,34,2
06.01.2016 14:25:00,2,0,2558,"55,69",4194304,966787,"23,05",0,15,54,16,42,2
06.01.2016 14:30:00,2,0,2501,"54,46",4194304,653892,"15,59",0,13,54,1,8,2
06.01.2016 14:35:00,2,0,2517,"54,78",4194304,293182,"6,99",0,13,54,1,1,2
06.01.2016 14:40:00,2,0,2551,"55,53",4194304,494508,"11,79",0,15,54,13,15,2
06.01.2016 14:45:00,2,0,2535,"55,19",4194304,712612,"16,99",0,14,54,14,50,2
06.01.2016 14:50:00,2,0,2595,"56,48",4194304,997825,"23,79",0,14,54,26,30,2
06.01.2016 14:55:00,2,0,2560,"55,74",4194304,1098488,"26,19",0,16,54,12,23,2
06.01.2016 15:00:00,2,0,2561,"55,75",4194304,1106877,"26,39",0,14,54,117,30,2
06.01.2016 15:05:00,2,0,2567,"55,88",4194304,1199152,"28,59",4,15,54,13,24,2
06.01.2016 15:10:00,2,0,2572,"55,99",4194304,981048,"23,39",0,15,54,117,31,2
06.01.2016 15:15:00,2,0,2543,"55,35",4194304,997825,"23,79",0,15,54,12,18,2
06.01.2016 15:20:00,2,0,2542,"55,34",4194304,704224,"16,79",0,13,54,6,12,2
06.01.2016 15:25:00,2,0,2522,"54,91",4194304,427400,"10,19",0,15,54,1,1,2
06.01.2016 15:30:00,2,0,2564,"55,81",4194304,323800,"7,72",0,14,54,9,13,2
06.01.2016 15:35:00,2,0,2527,"55,01",4194304,779721,"18,59",0,13,54,12,41,2
06.01.2016 15:40:00,2,0,2517,"54,79",4194304,441241,"10,52",0,14,54,1,5,2
06.01.2016 15:45:00,2,0,2529,"55,06",4194304,323800,"7,72",0,14,54,12,49,2
06.01.2016 15:50:00,2,0,2554,"55,59",4194304,706740,"16,85",0,12,54,23,20,2
06.01.2016 15:55:00,2,0,2514,"54,73",4194304,905550,"21,59",0,15,54,11,36,2
06.01.2016 16:00:00,2,0,2550,"55,5",4194304,617402,"14,72",0,13,54,8,14,2
06.01.2016 16:05:00,2,0,2580,"56,17",4194304,821664,"19,59",0,16,54,27,60,2
06.01.2016 16:10:00,2,0,2533,"55,14",4194304,882901,"21,05",0,14,54,7,14,2
06.01.2016 16:15:00,2,0,2518,"54,8",4194304,513802,"12,25",0,14,54,19,10,2
06.01.2016 16:20:00,2,0,2518,"54,81",4194304,374132,"8,92",0,12,54,36,18,2
06.01.2016 16:25:00,2,0,2529,"55,06",4194304,435788,"10,39",0,15,54,11,36,2
06.01.2016 16:30:00,2,0,2538,"55,25",4194304,463471,"11,05",0,13,54,1,5,2
06.01.2016 16:35:00,2,0,2540,"55,29",4194304,466407,"11,12",0,14,54,7,9,2
06.01.2016 16:40:00,2,0,2533,"55,15",4194304,419011,"9,99",0,14,54,1,1,2
06.01.2016 16:45:00,2,0,2545,"55,41",4194304,236978,"5,65",0,13,54,1,1,2
06.01.2016 16:50:00,2,0,2531,"55,09",4194304,226073,"5,39",0,12,54,1,1,2
06.01.2016 16:55:00,2,0,2528,"55,04",4194304,538968,"12,85",0,15,54,1,1,2
06.01.2016 17:00:00,2,0,2534,"55,16",4194304,270533,"6,45",0,13,54,1,1,2
06.01.2016 17:05:00,2,0,2515,"54,74",4194304,295698,"7,05",0,14,54,11,36,2
06.01.2016 17:10:00,2,0,2524,"54,95",4194304,312476,"7,45",0,13,54,1,1,2
06.01.2016 17:15:00,2,0,2500,"54,42",4194304,368679,"8,79",0,14,54,11,36,2
06.01.2016 17:20:00,2,0,2557,"55,66",4194304,695835,"16,59",0,13,54,26,32,2
06.01.2016 17:25:00,2,0,2524,"54,95",4194304,650956,"15,52",0,16,54,6,8,2
06.01.2016 17:30:00,2,0,2483,"54,05",4194304,466407,"11,12",0,13,54,1,1,2
06.01.2016 17:35:00,2,0,2510,"54,63",4194304,248303,"5,92",0,13,54,1,19,2
06.01.2016 17:40:00,2,0,2522,"54,89",4194304,242850,"5,79",0,13,54,1,1,2
06.01.2016 17:45:00,2,0,2514,"54,73",4194304,178258,"4,25",0,13,54,1,5,2
06.01.2016 17:50:00,2,0,2525,"54,96",4194304,192519,"4,59",0,12,54,1,1,2
06.01.2016 17:55:00,2,0,2537,"55,23",4194304,659345,"15,72",0,14,54,1,1,2
06.01.2016 18:00:00,2,0,2529,"55,05",4194304,332189,"7,92",0,14,54,9,31,2
06.01.2016 18:05:00,2,0,2510,"54,64",4194304,835505,"19,92",0,14,54,25,44,2
06.01.2016 18:10:00,2,0,2509,"54,61",4194304,511286,"12,19",0,13,54,1,1,2
06.01.2016 18:15:00,2,0,2529,"55,05",4194304,393845,"9,39",0,13,54,11,36,2
06.01.2016 18:20:00,2,0,2534,"55,15",4194304,268016,"6,39",0,12,54,1,3,2
06.01.2016 18:25:00,2,0,2542,"55,35",4194304,460954,"10,99",0,16,54,91,73,2
06.01.2016 18:30:00,2,0,2537,"55,22",4194304,637115,"15,19",0,12,54,19,5,2
06.01.2016 18:35:00,2,0,2551,"55,53",4194304,544840,"12,99",0,15,54,27,20,2
06.01.2016 18:40:00,2,0,2573,"56,02",4194304,628726,"14,99",1,16,54,37,17,2
06.01.2016 18:45:00,2,0,2550,"55,52",4194304,1073322,"25,59",0,16,54,16,16,2
06.01.2016 18:50:00,2,0,2523,"54,91",4194304,793562,"18,92",0,12,54,3,4,2
06.01.2016 18:55:00,2,0,2512,"54,68",4194304,650956,"15,52",0,14,54,11,36,2
06.01.2016 19:00:00,2,0,2522,"54,91",4194304,494508,"11,79",0,14,54,1,1,2
06.01.2016 19:05:00,2,0,2532,"55,12",4194304,226073,"5,39",0,13,54,1,1,2
06.01.2016 19:10:00,2,0,2533,"55,15",4194304,192519,"4,59",0,13,54,1,1,2
06.01.2016 19:15:00,2,0,2524,"54,95",4194304,351902,"8,39",0,14,54,11,40,2
06.01.2016 19:20:00,2,0,2539,"55,28",4194304,382521,"9,12",0,12,54,6,3,2
06.01.2016 19:25:00,2,0,2534,"55,15",4194304,259627,"6,19",0,14,54,1,1,2
06.01.2016 19:30:00,2,0,2543,"55,36",4194304,184130,"4,39",0,12,54,1,1,2
06.01.2016 19:35:00,2,0,2518,"54,81",4194304,169869,"4,05",0,13,54,1,19,2
06.01.2016 19:40:00,2,0,2550,"55,5",4194304,226073,"5,39",0,13,54,1,1,2
06.01.2016 19:45:00,2,0,2541,"55,32",4194304,181194,"4,32",0,14,54,1,2,2
06.01.2016 19:50:00,2,0,2553,"55,58",4194304,184130,"4,39",0,11,54,1,1,2
06.01.2016 19:55:00,2,0,2542,"55,34",4194304,488636,"11,65",0,15,54,1,1,2
06.01.2016 20:00:00,2,0,2532,"55,11",4194304,326736,"7,79",0,13,54,2,5,2
06.01.2016 20:05:00,2,0,2529,"55,06",4194304,712612,"16,99",0,15,54,29,53,2
06.01.2016 20:10:00,2,0,2543,"55,36",4194304,491572,"11,72",0,13,54,1,1,2
06.01.2016 20:15:00,2,0,2515,"54,76",4194304,368679,"8,79",0,14,54,11,36,2
06.01.2016 20:20:00,2,0,2494,"54,3",4194304,424464,"10,12",0,12,54,1,1,2
06.01.2016 20:25:00,2,0,2527,"55,02",4194304,309959,"7,39",0,15,54,1,1,2
06.01.2016 20:30:00,2,0,2526,55,4194304,318348,"7,59",0,13,54,1,1,2
06.01.2016 20:35:00,2,0,2546,"55,42",4194304,435788,"10,39",0,15,54,68,63,2
06.01.2016 20:40:00,2,0,2532,"55,12",4194304,592236,"14,12",0,14,54,53,20,2
06.01.2016 20:45:00,2,0,2516,"54,76",4194304,416075,"9,92",0,15,54,15,8,2
06.01.2016 20:50:00,2,0,2497,"54,35",4194304,298634,"7,12",0,12,54,1,3,2
06.01.2016 20:55:00,2,0,2522,"54,9",4194304,679058,"16,19",0,15,54,11,36,2
06.01.2016 21:00:00,2,0,2539,"55,28",4194304,550293,"13,12",0,13,54,1,1,2
06.01.2016 21:05:00,2,0,2519,"54,83",4194304,360291,"8,59",0,14,54,11,40,2
06.01.2016 21:10:00,2,0,2530,"55,07",4194304,402234,"9,59",0,14,54,1,1,2
06.01.2016 21:15:00,2,0,2528,"55,04",4194304,351902,"8,39",0,14,54,11,36,2
06.01.2016 21:20:00,2,0,2514,"54,72",4194304,360291,"8,59",0,11,54,1,1,2
06.01.2016 21:25:00,2,0,2519,"54,84",4194304,337641,"8,05",0,15,54,11,36,2
06.01.2016 21:30:00,2,0,2528,"55,03",4194304,351902,"8,39",0,12,54,1,1,2
06.01.2016 21:35:00,2,0,2499,"54,4",4194304,234462,"5,59",0,12,54,1,1,2
06.01.2016 21:40:00,2,0,2532,"55,13",4194304,209296,"4,99",0,14,54,1,1,2
06.01.2016 21:45:00,2,0,2521,"54,87",4194304,268016,"6,39",0,14,54,1,1,2
06.01.2016 21:50:00,2,0,2512,"54,68",4194304,259627,"6,19",0,11,54,1,1,2
06.01.2016 21:55:00,2,0,2518,"54,81",4194304,650956,"15,52",0,15,54,11,36,2
06.01.2016 22:00:00,2,0,2551,"55,53",4194304,477731,"11,39",0,14,54,1,20,2
06.01.2016 22:05:00,2,0,2522,"54,89",4194304,312476,"7,45",0,14,54,11,36,2
06.01.2016 22:10:00,2,0,2533,"55,13",4194304,427400,"10,19",0,13,54,1,1,2
06.01.2016 22:15:00,2,0,2547,"55,45",4194304,273469,"6,52",0,14,54,1,1,2
06.01.2016 22:20:00,2,0,2535,"55,18",4194304,248303,"5,92",0,12,54,1,1,2
06.01.2016 22:25:00,2,0,2539,"55,28",4194304,335125,"7,99",0,15,54,11,36,2
06.01.2016 22:30:00,2,0,2527,"55,02",4194304,441241,"10,52",0,13,54,1,1,2
06.01.2016 22:35:00,2,0,2527,"55,02",4194304,340577,"8,12",0,13,54,11,36,2
06.01.2016 22:40:00,2,0,2532,"55,12",4194304,410622,"9,79",0,12,54,1,1,2
06.01.2016 22:45:00,2,0,2535,"55,18",4194304,337641,"8,05",0,14,54,11,36,2
06.01.2016 22:50:00,2,0,2541,"55,31",4194304,295698,"7,05",0,11,54,1,1,2
06.01.2016 22:55:00,2,0,2548,"55,46",4194304,628726,"14,99",0,15,54,11,36,2
06.01.2016 23:00:00,2,0,2514,"54,72",4194304,634179,"15,12",0,13,54,1,1,2
06.01.2016 23:05:00,2,0,2547,"55,45",4194304,295698,"7,05",0,14,54,1,4,2
06.01.2016 23:10:00,2,0,2525,"54,97",4194304,281857,"6,72",0,13,54,1,1,2
06.01.2016 23:15:00,2,0,2549,"55,48",4194304,427400,"10,19",0,14,54,11,36,2
06.01.2016 23:20:00,2,0,2548,"55,47",4194304,597688,"14,25",0,12,54,1,1,2
06.01.2016 23:25:00,2,0,2542,"55,33",4194304,438305,"10,45",0,15,54,11,36,2
06.01.2016 23:30:00,2,0,2524,"54,95",4194304,404750,"9,65",0,12,54,1,1,2
06.01.2016 23:35:00,2,0,2533,"55,15",4194304,354419,"8,45",0,13,54,11,36,2
06.01.2016 23:40:00,2,0,2540,"55,29",4194304,499961,"11,92",0,13,54,1,1,2
06.01.2016 23:45:00,2,0,2529,"55,06",4194304,329253,"7,85",0,14,54,1,1,2
06.01.2016 23:50:00,2,0,2527,55,4194304,312476,"7,45",0,11,54,1,1,2
06.01.2016 23:55:00,2,0,2512,"54,68",4194304,550293,"13,12",0,16,54,1,1,2
07.01.2016 00:00:00,2,0,2533,"55,14",4194304,424464,"10,12",0,12,54,1,1,2
07.01.2016 00:05:00,2,0,2531,"55,1",4194304,374132,"8,92",0,14,54,11,36,2
07.01.2016 00:10:00,2,0,2510,"54,63",4194304,360291,"8,59",0,15,54,1,1,2
07.01.2016 00:15:00,2,0,2535,"55,19",4194304,340577,"8,12",0,69,54,12,71,2
07.01.2016 00:20:00,2,0,2525,"54,96",4194304,578395,"13,79",0,11,54,1,1,2
07.01.2016 00:25:00,2,0,2541,"55,32",4194304,438305,"10,45",0,15,54,11,41,2
07.01.2016 00:30:00,2,0,2538,"55,26",4194304,441241,"10,52",0,12,54,1,1,2
07.01.2016 00:35:00,2,0,2539,"55,26",4194304,323800,"7,72",0,13,54,11,36,2
07.01.2016 00:40:00,2,0,2559,"55,7",4194304,360291,"8,59",0,13,54,1,8,2
07.01.2016 00:45:00,2,0,2542,"55,34",4194304,318348,"7,59",0,14,54,11,40,2
07.01.2016 00:50:00,2,0,2543,"55,35",4194304,427400,"10,19",0,12,54,1,1,2
07.01.2016 00:55:00,2,0,2532,"55,11",4194304,586783,"13,99",0,16,54,1,12,2
07.01.2016 01:00:00,2,0,2519,"54,83",4194304,343513,"8,19",0,13,54,1,1,2
07.01.2016 01:05:00,2,0,2494,"54,29",4194304,502897,"11,99",0,14,54,183,44,2
07.01.2016 01:10:00,2,0,2519,"54,84",4194304,360291,"8,59",0,13,54,1,1,2
07.01.2016 01:15:00,2,0,2544,"55,39",4194304,382521,"9,12",0,15,54,11,36,2
07.01.2016 01:20:00,2,0,2525,"54,97",4194304,460954,"10,99",0,12,54,1,1,2
07.01.2016 01:25:00,2,0,2532,"55,11",4194304,290246,"6,92",0,15,54,1,9,2
07.01.2016 01:30:00,2,0,2528,"55,02",4194304,251239,"5,99",0,14,54,1,1,2
07.01.2016 01:35:00,2,0,2523,"54,92",4194304,284793,"6,79",0,13,54,11,36,2
07.01.2016 01:40:00,2,0,2541,"55,32",4194304,315412,"7,52",0,13,54,1,1,2
07.01.2016 01:45:00,2,0,2529,"55,05",4194304,195035,"4,65",0,14,54,1,1,2
07.01.2016 01:50:00,2,0,2544,"55,38",4194304,189583,"4,52",0,11,54,1,1,2
07.01.2016 01:55:00,2,0,2531,"55,09",4194304,609013,"14,52",0,15,54,1,1,2
07.01.2016 02:00:00,2,0,2550,"55,51",4194304,480248,"11,45",0,13,54,1,1,2
07.01.2016 02:05:00,2,0,2527,"55,02",4194304,245367,"5,85",0,13,54,1,1,2
07.01.2016 02:10:00,2,0,2539,"55,27",4194304,211812,"5,05",0,14,54,1,1,2
07.01.2016 02:15:00,2,0,2515,"54,74",4194304,315412,"7,52",0,13,54,11,38,2
07.01.2016 02:20:00,2,0,2528,"55,03",4194304,382521,"9,12",0,12,54,1,1,2
07.01.2016 02:25:00,2,0,2520,"54,86",4194304,231526,"5,52",0,14,54,1,1,2
07.01.2016 02:30:00,2,0,2530,"55,07",4194304,290246,"6,92",0,13,54,1,1,2
07.01.2016 02:35:00,2,0,2513,"54,7",4194304,404750,"9,65",0,13,54,11,36,2
07.01.2016 02:40:00,2,0,2548,"55,47",4194304,609013,"14,52",0,13,54,1,1,2
07.01.2016 02:45:00,2,0,2525,"54,96",4194304,354419,"8,45",0,14,54,11,36,2
07.01.2016 02:50:00,2,0,2546,"55,41",4194304,452565,"10,79",0,12,54,1,1,2
07.01.2016 02:55:00,2,0,2548,"55,47",4194304,499961,"11,92",0,16,54,11,36,2
07.01.2016 03:00:00,2,0,2538,"55,26",4194304,570006,"13,59",0,14,54,1,1,2
07.01.2016 03:05:00,2,0,2549,"55,48",4194304,335125,"7,99",0,13,54,1,1,2
07.01.2016 03:10:00,2,0,2545,"55,39",4194304,259627,"6,19",0,14,54,1,1,2
07.01.2016 03:15:00,2,0,2538,"55,24",4194304,335125,"7,99",0,15,54,11,36,2
07.01.2016 03:20:00,2,0,2529,"55,06",4194304,360291,"8,59",0,12,54,1,1,2
07.01.2016 03:25:00,2,0,2545,"55,39",4194304,318348,"7,59",0,15,54,1,1,2
07.01.2016 03:30:00,2,0,2534,"55,15",4194304,360291,"8,59",0,12,54,1,1,2
07.01.2016 03:35:00,2,0,2553,"55,58",4194304,343513,"8,19",0,13,54,11,40,2
07.01.2016 03:40:00,2,0,2532,"55,12",4194304,402234,"9,59",0,14,54,1,1,2
07.01.2016 03:45:00,2,0,2542,"55,33",4194304,326736,"7,79",0,14,54,11,36,2
07.01.2016 03:50:00,2,0,2525,"54,98",4194304,360291,"8,59",0,11,54,1,1,2
07.01.2016 03:55:00,2,0,2553,"55,58",4194304,681574,"16,25",0,14,54,11,36,2
07.01.2016 04:00:00,2,0,2537,"55,23",4194304,609013,"14,52",0,13,54,1,1,2
07.01.2016 04:05:00,2,0,2549,"55,49",4194304,404750,"9,65",0,43,54,11,35,2
07.01.2016 04:10:00,2,0,2541,"55,31",4194304,410622,"9,79",0,13,54,1,1,2
07.01.2016 04:15:00,2,0,2521,"54,89",4194304,234462,"5,59",0,15,54,1,1,2
07.01.2016 04:20:00,2,0,2523,"54,92",4194304,181194,"4,32",0,11,54,1,1,2
07.01.2016 04:25:00,2,0,2509,"54,63",4194304,360291,"8,59",0,15,54,11,36,2
07.01.2016 04:30:00,2,0,2531,"55,09",4194304,553229,"13,19",0,13,54,1,1,2
07.01.2016 04:35:00,2,0,2523,"54,92",4194304,320864,"7,65",0,12,54,11,36,2
07.01.2016 04:40:00,2,0,2536,"55,21",4194304,335125,"7,99",0,14,54,1,1,2
07.01.2016 04:45:00,2,0,2540,"55,28",4194304,248303,"5,92",0,14,54,1,1,2
07.01.2016 04:50:00,2,0,2546,"55,42",4194304,239914,"5,72",0,11,54,1,1,2
07.01.2016 04:55:00,2,0,2505,"54,53",4194304,387973,"9,25",0,15,54,1,1,2
07.01.2016 05:00:00,2,0,2544,"55,38",4194304,251239,"5,99",0,12,54,1,1,2
07.01.2016 05:05:00,2,0,2495,"54,32",4194304,203424,"4,85",0,16,54,1,1,2
07.01.2016 05:10:00,2,0,2533,"55,13",4194304,265080,"6,32",0,13,54,1,1,2
07.01.2016 05:15:00,2,0,2515,"54,75",4194304,242850,"5,79",0,14,54,11,37,2
07.01.2016 05:20:00,2,0,2514,"54,74",4194304,424464,"10,12",0,11,54,1,1,2
07.01.2016 05:25:00,2,0,2535,"55,18",4194304,220201,"5,25",0,14,54,1,1,2
07.01.2016 05:30:00,2,0,2540,"55,3",4194304,281857,"6,72",0,13,54,1,1,2
07.01.2016 05:35:00,2,0,2533,"55,15",4194304,307023,"7,32",0,12,54,11,36,2
07.01.2016 05:40:00,2,0,2534,"55,16",4194304,307023,"7,32",0,13,54,1,1,2
07.01.2016 05:45:00,2,0,2523,"54,92",4194304,147640,"3,52",0,13,54,1,1,2
07.01.2016 05:50:00,2,0,2522,"54,9",4194304,248303,"5,92",0,11,54,1,1,2
07.01.2016 05:55:00,2,0,2518,"54,81",4194304,519674,"12,39",0,15,54,1,1,2
07.01.2016 06:00:00,2,0,2528,"55,04",4194304,377068,"8,99",0,13,54,1,1,2
07.01.2016 06:05:00,2,0,2517,"54,78",4194304,217684,"5,19",0,13,54,1,1,2
07.01.2016 06:10:00,2,0,2542,"55,33",4194304,256691,"6,12",0,13,54,1,1,2
07.01.2016 06:15:00,2,0,2530,"55,07",4194304,284793,"6,79",0,13,54,11,36,2
07.01.2016 06:20:00,2,0,2531,"55,1",4194304,410622,"9,79",0,12,54,1,1,2
07.01.2016 06:25:00,2,0,2548,"55,46",4194304,318348,"7,59",0,14,54,11,36,2
07.01.2016 06:30:00,2,0,2549,"55,48",4194304,511286,"12,19",0,14,54,1,1,2
07.01.2016 06:35:00,2,0,2542,"55,34",4194304,318348,"7,59",0,13,54,1,1,2
07.01.2016 06:40:00,2,0,2533,"55,13",4194304,242850,"5,79",0,13,54,1,1,2
07.01.2016 06:45:00,2,0,2513,"54,72",4194304,184130,"4,39",0,14,54,1,1,2
07.01.2016 06:50:00,2,0,2546,"55,43",4194304,195035,"4,65",0,12,54,1,1,2
07.01.2016 06:55:00,2,0,2529,"55,06",4194304,413139,"9,85",0,14,54,1,1,2
07.01.2016 07:00:00,2,0,2528,"55,03",4194304,268016,"6,39",0,13,54,1,1,2
07.01.2016 07:05:00,2,0,2530,"55,07",4194304,343513,"8,19",0,14,54,11,40,2
07.01.2016 07:10:00,2,0,2527,"55,02",4194304,477731,"11,39",0,14,54,1,1,2
07.01.2016 07:15:00,2,0,2525,"54,95",4194304,203424,"4,85",0,14,54,1,1,2
07.01.2016 07:20:00,2,0,2538,"55,24",4194304,184130,"4,39",0,12,54,1,1,2
07.01.2016 07:25:00,2,0,2529,"55,06",4194304,175741,"4,19",0,15,54,1,1,2
07.01.2016 07:30:00,2,0,2526,"54,98",4194304,192519,"4,59",0,13,54,1,1,2
07.01.2016 07:35:00,2,0,2539,"55,28",4194304,127926,"3,05",0,12,54,1,1,2
07.01.2016 07:40:00,2,0,2536,"55,2",4194304,172805,"4,12",0,14,54,1,1,2
07.01.2016 07:45:00,2,0,2531,"55,11",4194304,396362,"9,45",0,14,54,11,36,2
07.01.2016 07:50:00,2,0,2536,"55,19",4194304,387973,"9,25",0,11,54,1,1,2
07.01.2016 07:55:00,2,0,2517,"54,8",4194304,782238,"18,65",0,15,54,11,36,2
07.01.2016 08:00:00,2,0,2521,"54,88",4194304,603560,"14,39",0,14,54,1,5,2
07.01.2016 08:05:00,2,0,2517,"54,8",4194304,335125,"7,99",0,15,54,1,1,2
07.01.2016 08:10:00,2,0,2533,"55,14",4194304,220201,"5,25",0,13,54,1,5,2
07.01.2016 08:15:00,2,0,2524,"54,94",4194304,287310,"6,85",0,15,54,11,36,2
07.01.2016 08:20:00,2,0,2508,"54,6",4194304,455082,"10,85",0,11,54,1,1,2
07.01.2016 08:25:00,2,0,2536,"55,19",4194304,335125,"7,99",0,14,54,1,1,2
07.01.2016 08:30:00,2,0,2505,"54,53",4194304,259627,"6,19",0,13,54,1,1,2
07.01.2016 08:35:00,2,0,2534,"55,17",4194304,307023,"7,32",0,13,54,11,36,2
07.01.2016 08:40:00,2,0,2522,"54,9",4194304,466407,"11,12",0,13,54,1,1,2
07.01.2016 08:45:00,2,0,2520,"54,87",4194304,259627,"6,19",0,13,54,1,1,2
07.01.2016 08:50:00,2,0,2536,"55,21",4194304,231526,"5,52",0,11,54,1,5,2
07.01.2016 08:55:00,2,0,2541,"55,32",4194304,522191,"12,45",0,15,54,11,40,2
07.01.2016 09:00:00,2,0,2535,"55,18",4194304,617402,"14,72",0,14,54,1,1,2
07.01.2016 09:05:00,2,0,2524,"54,94",4194304,329253,"7,85",0,13,54,19,40,2
07.01.2016 09:10:00,2,0,2555,"55,62",4194304,653892,"15,59",0,14,54,2,3,2
07.01.2016 09:15:00,2,0,2524,"54,94",4194304,343513,"8,19",0,13,54,1,1,2
07.01.2016 09:20:00,2,0,2536,"55,21",4194304,236978,"5,65",0,11,54,1,1,2
07.01.2016 09:25:00,2,0,2530,"55,08",4194304,253755,"6,05",0,15,54,1,6,2
07.01.2016 09:30:00,2,0,2529,"55,05",4194304,262144,"6,25",0,14,54,1,7,2
07.01.2016 09:35:00,2,0,2537,"55,23",4194304,253755,"6,05",0,12,54,1,1,2
07.01.2016 09:40:00,2,0,2542,"55,35",4194304,265080,"6,32",0,14,54,1,1,2
07.01.2016 09:45:00,2,0,2542,"55,34",4194304,262144,"6,25",0,13,54,1,1,2
07.01.2016 09:50:00,2,0,2532,"55,12",4194304,270533,"6,45",0,11,54,1,8,2
07.01.2016 09:55:00,2,0,2556,"55,65",4194304,600624,"14,32",0,15,54,1,1,2
